feature,day_comb,num_days,icc
vegetables_fg_eaten,"(2, 4)",2,0.81
vegetables_fg_eaten,"(2, 5)",2,0.81
vegetables_fg_eaten,"(2, 6)",2,0.82
vegetables_fg_eaten,"(3, 4)",2,0.8
vegetables_fg_eaten,"(3, 5)",2,0.81
vegetables_fg_eaten,"(3, 6)",2,0.81
vegetables_fg_eaten,"(4, 5)",2,0.78
vegetables_fg_eaten,"(4, 6)",2,0.81
vegetables_fg_eaten,"(5, 6)",2,0.77
vegetables_fg_eaten,"(0, 1, 2)",3,0.87
vegetables_fg_eaten,"(0, 1, 3)",3,0.88
vegetables_fg_eaten,"(0, 1, 4)",3,0.88
vegetables_fg_eaten,"(0, 1, 5)",3,0.88
vegetables_fg_eaten,"(0, 1, 6)",3,0.89
vegetables_fg_eaten,"(0, 2, 3)",3,0.88
vegetables_fg_eaten,"(0, 2, 4)",3,0.89
vegetables_fg_eaten,"(0, 2, 5)",3,0.89
vegetables_fg_eaten,"(0, 2, 6)",3,0.89
vegetables_fg_eaten,"(0, 3, 4)",3,0.88
vegetables_fg_eaten,"(0, 3, 5)",3,0.9
vegetables_fg_eaten,"(0, 3, 6)",3,0.89
vegetables_fg_eaten,"(0, 4, 5)",3,0.88
vegetables_fg_eaten,"(0, 4, 6)",3,0.89
vegetables_fg_eaten,"(0, 5, 6)",3,0.87
vegetables_fg_eaten,"(1, 2, 3)",3,0.88
vegetables_fg_eaten,"(1, 2, 4)",3,0.88
vegetables_fg_eaten,"(1, 2, 5)",3,0.89
vegetables_fg_eaten,"(1, 2, 6)",3,0.89
vegetables_fg_eaten,"(1, 3, 4)",3,0.88
vegetables_fg_eaten,"(1, 3, 5)",3,0.89
vegetables_fg_eaten,"(1, 3, 6)",3,0.89
vegetables_fg_eaten,"(1, 4, 5)",3,0.88
vegetables_fg_eaten,"(1, 4, 6)",3,0.9
vegetables_fg_eaten,"(1, 5, 6)",3,0.88
vegetables_fg_eaten,"(2, 3, 4)",3,0.88
vegetables_fg_eaten,"(2, 3, 5)",3,0.89
vegetables_fg_eaten,"(2, 3, 6)",3,0.89
vegetables_fg_eaten,"(2, 4, 5)",3,0.88
vegetables_fg_eaten,"(2, 4, 6)",3,0.9
vegetables_fg_eaten,"(2, 5, 6)",3,0.88
vegetables_fg_eaten,"(3, 4, 5)",3,0.88
vegetables_fg_eaten,"(3, 4, 6)",3,0.89
vegetables_fg_eaten,"(3, 5, 6)",3,0.88
vegetables_fg_eaten,"(4, 5, 6)",3,0.87
vegetables_fg_eaten,"(0, 1, 2, 3)",4,0.92
vegetables_fg_eaten,"(0, 1, 2, 4)",4,0.93
vegetables_fg_eaten,"(0, 1, 2, 5)",4,0.93
vegetables_fg_eaten,"(0, 1, 2, 6)",4,0.93
vegetables_fg_eaten,"(0, 1, 3, 4)",4,0.93
vegetables_fg_eaten,"(0, 1, 3, 5)",4,0.94
vegetables_fg_eaten,"(0, 1, 3, 6)",4,0.93
vegetables_fg_eaten,"(0, 1, 4, 5)",4,0.93
vegetables_fg_eaten,"(0, 1, 4, 6)",4,0.94
vegetables_fg_eaten,"(0, 1, 5, 6)",4,0.93
vegetables_fg_eaten,"(0, 2, 3, 4)",4,0.93
vegetables_fg_eaten,"(0, 2, 3, 5)",4,0.94
vegetables_fg_eaten,"(0, 2, 3, 6)",4,0.94
vegetables_fg_eaten,"(0, 2, 4, 5)",4,0.93
vegetables_fg_eaten,"(0, 2, 4, 6)",4,0.94
vegetables_fg_eaten,"(0, 2, 5, 6)",4,0.93
vegetables_fg_eaten,"(0, 3, 4, 5)",4,0.93
vegetables_fg_eaten,"(0, 3, 4, 6)",4,0.93
vegetables_fg_eaten,"(0, 3, 5, 6)",4,0.93
vegetables_fg_eaten,"(0, 4, 5, 6)",4,0.93
vegetables_fg_eaten,"(1, 2, 3, 4)",4,0.92
vegetables_fg_eaten,"(1, 2, 3, 5)",4,0.94
vegetables_fg_eaten,"(1, 2, 3, 6)",4,0.93
vegetables_fg_eaten,"(1, 2, 4, 5)",4,0.93
vegetables_fg_eaten,"(1, 2, 4, 6)",4,0.94
vegetables_fg_eaten,"(1, 2, 5, 6)",4,0.93
vegetables_fg_eaten,"(1, 3, 4, 5)",4,0.93
vegetables_fg_eaten,"(1, 3, 4, 6)",4,0.94
vegetables_fg_eaten,"(1, 3, 5, 6)",4,0.93
vegetables_fg_eaten,"(1, 4, 5, 6)",4,0.93
vegetables_fg_eaten,"(2, 3, 4, 5)",4,0.93
vegetables_fg_eaten,"(2, 3, 4, 6)",4,0.93
vegetables_fg_eaten,"(2, 3, 5, 6)",4,0.93
vegetables_fg_eaten,"(2, 4, 5, 6)",4,0.93
vegetables_fg_eaten,"(3, 4, 5, 6)",4,0.92
vegetables_fg_eaten,"(0, 1, 2, 3, 4)",5,0.95
vegetables_fg_eaten,"(0, 1, 2, 3, 5)",5,0.96
vegetables_fg_eaten,"(0, 1, 2, 3, 6)",5,0.96
vegetables_fg_eaten,"(0, 1, 2, 4, 5)",5,0.96
vegetables_fg_eaten,"(0, 1, 2, 4, 6)",5,0.96
vegetables_fg_eaten,"(0, 1, 2, 5, 6)",5,0.96
vegetables_fg_eaten,"(0, 1, 3, 4, 5)",5,0.96
vegetables_fg_eaten,"(0, 1, 3, 4, 6)",5,0.96
vegetables_fg_eaten,"(0, 1, 3, 5, 6)",5,0.97
vegetables_fg_eaten,"(0, 1, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(0, 2, 3, 4, 5)",5,0.96
vegetables_fg_eaten,"(0, 2, 3, 4, 6)",5,0.96
vegetables_fg_eaten,"(0, 2, 3, 5, 6)",5,0.97
vegetables_fg_eaten,"(0, 2, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(0, 3, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(1, 2, 3, 4, 5)",5,0.96
vegetables_fg_eaten,"(1, 2, 3, 4, 6)",5,0.96
vegetables_fg_eaten,"(1, 2, 3, 5, 6)",5,0.96
vegetables_fg_eaten,"(1, 2, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(1, 3, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(2, 3, 4, 5, 6)",5,0.96
vegetables_fg_eaten,"(0, 1, 2, 3, 4, 5)",6,0.98
vegetables_fg_eaten,"(0, 1, 2, 3, 4, 6)",6,0.98
vegetables_fg_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
vegetables_fg_eaten,"(0, 1, 2, 4, 5, 6)",6,0.98
vegetables_fg_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
vegetables_fg_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
vegetables_fg_eaten,"(1, 2, 3, 4, 5, 6)",6,0.98
dairy_fg_eaten,"(0,)",1,0.72
dairy_fg_eaten,"(1,)",1,0.73
dairy_fg_eaten,"(2,)",1,0.71
dairy_fg_eaten,"(3,)",1,0.74
dairy_fg_eaten,"(4,)",1,0.75
dairy_fg_eaten,"(5,)",1,0.66
dairy_fg_eaten,"(6,)",1,0.7
dairy_fg_eaten,"(0, 1)",2,0.86
dairy_fg_eaten,"(0, 2)",2,0.86
dairy_fg_eaten,"(0, 3)",2,0.86
dairy_fg_eaten,"(0, 4)",2,0.86
dairy_fg_eaten,"(0, 5)",2,0.85
dairy_fg_eaten,"(0, 6)",2,0.87
dairy_fg_eaten,"(1, 2)",2,0.85
dairy_fg_eaten,"(1, 3)",2,0.87
dairy_fg_eaten,"(1, 4)",2,0.86
dairy_fg_eaten,"(1, 5)",2,0.86
dairy_fg_eaten,"(1, 6)",2,0.87
dairy_fg_eaten,"(2, 3)",2,0.87
dairy_fg_eaten,"(2, 4)",2,0.86
dairy_fg_eaten,"(2, 5)",2,0.85
dairy_fg_eaten,"(2, 6)",2,0.85
dairy_fg_eaten,"(3, 4)",2,0.88
dairy_fg_eaten,"(3, 5)",2,0.84
dairy_fg_eaten,"(3, 6)",2,0.85
dairy_fg_eaten,"(4, 5)",2,0.86
dairy_fg_eaten,"(4, 6)",2,0.87
dairy_fg_eaten,"(5, 6)",2,0.82
dairy_fg_eaten,"(0, 1, 2)",3,0.91
dairy_fg_eaten,"(0, 1, 3)",3,0.92
dairy_fg_eaten,"(0, 1, 4)",3,0.92
dairy_fg_eaten,"(0, 1, 5)",3,0.92
dairy_fg_eaten,"(0, 1, 6)",3,0.93
dairy_fg_eaten,"(0, 2, 3)",3,0.92
dairy_fg_eaten,"(0, 2, 4)",3,0.92
dairy_fg_eaten,"(0, 2, 5)",3,0.92
dairy_fg_eaten,"(0, 2, 6)",3,0.92
dairy_fg_eaten,"(0, 3, 4)",3,0.92
dairy_fg_eaten,"(0, 3, 5)",3,0.91
dairy_fg_eaten,"(0, 3, 6)",3,0.92
dairy_fg_eaten,"(0, 4, 5)",3,0.92
dairy_fg_eaten,"(0, 4, 6)",3,0.92
dairy_fg_eaten,"(0, 5, 6)",3,0.91
dairy_fg_eaten,"(1, 2, 3)",3,0.92
dairy_fg_eaten,"(1, 2, 4)",3,0.91
dairy_fg_eaten,"(1, 2, 5)",3,0.91
dairy_fg_eaten,"(1, 2, 6)",3,0.92
dairy_fg_eaten,"(1, 3, 4)",3,0.93
dairy_fg_eaten,"(1, 3, 5)",3,0.92
dairy_fg_eaten,"(1, 3, 6)",3,0.93
dairy_fg_eaten,"(1, 4, 5)",3,0.92
dairy_fg_eaten,"(1, 4, 6)",3,0.93
dairy_fg_eaten,"(1, 5, 6)",3,0.92
dairy_fg_eaten,"(2, 3, 4)",3,0.93
dairy_fg_eaten,"(2, 3, 5)",3,0.92
dairy_fg_eaten,"(2, 3, 6)",3,0.92
dairy_fg_eaten,"(2, 4, 5)",3,0.92
dairy_fg_eaten,"(2, 4, 6)",3,0.92
dairy_fg_eaten,"(2, 5, 6)",3,0.91
dairy_fg_eaten,"(3, 4, 5)",3,0.92
dairy_fg_eaten,"(3, 4, 6)",3,0.92
dairy_fg_eaten,"(3, 5, 6)",3,0.9
dairy_fg_eaten,"(4, 5, 6)",3,0.91
dairy_fg_eaten,"(0, 1, 2, 3)",4,0.95
dairy_fg_eaten,"(0, 1, 2, 4)",4,0.94
dairy_fg_eaten,"(0, 1, 2, 5)",4,0.95
dairy_fg_eaten,"(0, 1, 2, 6)",4,0.96
dairy_fg_eaten,"(0, 1, 3, 4)",4,0.95
dairy_fg_eaten,"(0, 1, 3, 5)",4,0.95
dairy_fg_eaten,"(0, 1, 3, 6)",4,0.95
dairy_fg_eaten,"(0, 1, 4, 5)",4,0.95
dairy_fg_eaten,"(0, 1, 4, 6)",4,0.96
dairy_fg_eaten,"(0, 1, 5, 6)",4,0.96
dairy_fg_eaten,"(0, 2, 3, 4)",4,0.95
dairy_fg_eaten,"(0, 2, 3, 5)",4,0.96
dairy_fg_eaten,"(0, 2, 3, 6)",4,0.96
dairy_fg_eaten,"(0, 2, 4, 5)",4,0.96
dairy_fg_eaten,"(0, 2, 4, 6)",4,0.96
dairy_fg_eaten,"(0, 2, 5, 6)",4,0.95
dairy_fg_eaten,"(0, 3, 4, 5)",4,0.95
dairy_fg_eaten,"(0, 3, 4, 6)",4,0.95
dairy_fg_eaten,"(0, 3, 5, 6)",4,0.94
dairy_fg_eaten,"(0, 4, 5, 6)",4,0.95
dairy_fg_eaten,"(1, 2, 3, 4)",4,0.95
dairy_fg_eaten,"(1, 2, 3, 5)",4,0.96
dairy_fg_eaten,"(1, 2, 3, 6)",4,0.96
dairy_fg_eaten,"(1, 2, 4, 5)",4,0.95
dairy_fg_eaten,"(1, 2, 4, 6)",4,0.95
dairy_fg_eaten,"(1, 2, 5, 6)",4,0.95
dairy_fg_eaten,"(1, 3, 4, 5)",4,0.96
dairy_fg_eaten,"(1, 3, 4, 6)",4,0.96
dairy_fg_eaten,"(1, 3, 5, 6)",4,0.95
dairy_fg_eaten,"(1, 4, 5, 6)",4,0.95
dairy_fg_eaten,"(2, 3, 4, 5)",4,0.96
dairy_fg_eaten,"(2, 3, 4, 6)",4,0.96
dairy_fg_eaten,"(2, 3, 5, 6)",4,0.95
dairy_fg_eaten,"(2, 4, 5, 6)",4,0.95
dairy_fg_eaten,"(3, 4, 5, 6)",4,0.95
dairy_fg_eaten,"(0, 1, 2, 3, 4)",5,0.97
dairy_fg_eaten,"(0, 1, 2, 3, 5)",5,0.98
dairy_fg_eaten,"(0, 1, 2, 3, 6)",5,0.98
dairy_fg_eaten,"(0, 1, 2, 4, 5)",5,0.97
dairy_fg_eaten,"(0, 1, 2, 4, 6)",5,0.97
dairy_fg_eaten,"(0, 1, 2, 5, 6)",5,0.98
dairy_fg_eaten,"(0, 1, 3, 4, 5)",5,0.97
dairy_fg_eaten,"(0, 1, 3, 4, 6)",5,0.97
dairy_fg_eaten,"(0, 1, 3, 5, 6)",5,0.97
dairy_fg_eaten,"(0, 1, 4, 5, 6)",5,0.98
dairy_fg_eaten,"(0, 2, 3, 4, 5)",5,0.98
dairy_fg_eaten,"(0, 2, 3, 4, 6)",5,0.98
dairy_fg_eaten,"(0, 2, 3, 5, 6)",5,0.97
dairy_fg_eaten,"(0, 2, 4, 5, 6)",5,0.98
dairy_fg_eaten,"(0, 3, 4, 5, 6)",5,0.97
dairy_fg_eaten,"(1, 2, 3, 4, 5)",5,0.98
dairy_fg_eaten,"(1, 2, 3, 4, 6)",5,0.98
dairy_fg_eaten,"(1, 2, 3, 5, 6)",5,0.97
dairy_fg_eaten,"(1, 2, 4, 5, 6)",5,0.97
dairy_fg_eaten,"(1, 3, 4, 5, 6)",5,0.97
dairy_fg_eaten,"(2, 3, 4, 5, 6)",5,0.97
dairy_fg_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
dairy_fg_eaten,"(0, 1, 2, 3, 4, 6)",6,0.99
dairy_fg_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
dairy_fg_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
dairy_fg_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
dairy_fg_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
dairy_fg_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
sugary_fg_eaten,"(0,)",1,0.77
sugary_fg_eaten,"(1,)",1,0.78
sugary_fg_eaten,"(2,)",1,0.77
sugary_fg_eaten,"(3,)",1,0.75
sugary_fg_eaten,"(4,)",1,0.73
sugary_fg_eaten,"(5,)",1,0.7
sugary_fg_eaten,"(6,)",1,0.74
sugary_fg_eaten,"(0, 1)",2,0.89
sugary_fg_eaten,"(0, 2)",2,0.87
sugary_fg_eaten,"(0, 3)",2,0.88
sugary_fg_eaten,"(0, 4)",2,0.87
sugary_fg_eaten,"(0, 5)",2,0.89
sugary_fg_eaten,"(0, 6)",2,0.88
sugary_fg_eaten,"(1, 2)",2,0.88
sugary_fg_eaten,"(1, 3)",2,0.88
sugary_fg_eaten,"(1, 4)",2,0.89
sugary_fg_eaten,"(1, 5)",2,0.88
sugary_fg_eaten,"(1, 6)",2,0.88
sugary_fg_eaten,"(2, 3)",2,0.88
sugary_fg_eaten,"(2, 4)",2,0.88
sugary_fg_eaten,"(2, 5)",2,0.89
sugary_fg_eaten,"(2, 6)",2,0.89
sugary_fg_eaten,"(3, 4)",2,0.87
sugary_fg_eaten,"(3, 5)",2,0.88
sugary_fg_eaten,"(3, 6)",2,0.87
sugary_fg_eaten,"(4, 5)",2,0.85
sugary_fg_eaten,"(4, 6)",2,0.89
sugary_fg_eaten,"(5, 6)",2,0.84
sugary_fg_eaten,"(0, 1, 2)",3,0.92
sugary_fg_eaten,"(0, 1, 3)",3,0.93
sugary_fg_eaten,"(0, 1, 4)",3,0.93
sugary_fg_eaten,"(0, 1, 5)",3,0.94
sugary_fg_eaten,"(0, 1, 6)",3,0.93
sugary_fg_eaten,"(0, 2, 3)",3,0.92
sugary_fg_eaten,"(0, 2, 4)",3,0.92
sugary_fg_eaten,"(0, 2, 5)",3,0.94
sugary_fg_eaten,"(0, 2, 6)",3,0.93
sugary_fg_eaten,"(0, 3, 4)",3,0.93
sugary_fg_eaten,"(0, 3, 5)",3,0.95
sugary_fg_eaten,"(0, 3, 6)",3,0.93
sugary_fg_eaten,"(0, 4, 5)",3,0.93
sugary_fg_eaten,"(0, 4, 6)",3,0.94
sugary_fg_eaten,"(0, 5, 6)",3,0.92
sugary_fg_eaten,"(1, 2, 3)",3,0.92
sugary_fg_eaten,"(1, 2, 4)",3,0.93
sugary_fg_eaten,"(1, 2, 5)",3,0.93
sugary_fg_eaten,"(1, 2, 6)",3,0.94
sugary_fg_eaten,"(1, 3, 4)",3,0.93
sugary_fg_eaten,"(1, 3, 5)",3,0.94
sugary_fg_eaten,"(1, 3, 6)",3,0.93
sugary_fg_eaten,"(1, 4, 5)",3,0.92
sugary_fg_eaten,"(1, 4, 6)",3,0.94
sugary_fg_eaten,"(1, 5, 6)",3,0.92
sugary_fg_eaten,"(2, 3, 4)",3,0.93
sugary_fg_eaten,"(2, 3, 5)",3,0.94
sugary_fg_eaten,"(2, 3, 6)",3,0.93
sugary_fg_eaten,"(2, 4, 5)",3,0.93
sugary_fg_eaten,"(2, 4, 6)",3,0.95
sugary_fg_eaten,"(2, 5, 6)",3,0.93
sugary_fg_eaten,"(3, 4, 5)",3,0.92
sugary_fg_eaten,"(3, 4, 6)",3,0.93
sugary_fg_eaten,"(3, 5, 6)",3,0.92
sugary_fg_eaten,"(4, 5, 6)",3,0.91
sugary_fg_eaten,"(0, 1, 2, 3)",4,0.95
sugary_fg_eaten,"(0, 1, 2, 4)",4,0.95
sugary_fg_eaten,"(0, 1, 2, 5)",4,0.96
sugary_fg_eaten,"(0, 1, 2, 6)",4,0.96
sugary_fg_eaten,"(0, 1, 3, 4)",4,0.96
sugary_fg_eaten,"(0, 1, 3, 5)",4,0.97
sugary_fg_eaten,"(0, 1, 3, 6)",4,0.96
sugary_fg_eaten,"(0, 1, 4, 5)",4,0.96
sugary_fg_eaten,"(0, 1, 4, 6)",4,0.97
sugary_fg_eaten,"(0, 1, 5, 6)",4,0.96
sugary_fg_eaten,"(0, 2, 3, 4)",4,0.95
sugary_fg_eaten,"(0, 2, 3, 5)",4,0.97
sugary_fg_eaten,"(0, 2, 3, 6)",4,0.96
sugary_fg_eaten,"(0, 2, 4, 5)",4,0.96
sugary_fg_eaten,"(0, 2, 4, 6)",4,0.96
sugary_fg_eaten,"(0, 2, 5, 6)",4,0.96
sugary_fg_eaten,"(0, 3, 4, 5)",4,0.96
sugary_fg_eaten,"(0, 3, 4, 6)",4,0.96
sugary_fg_eaten,"(0, 3, 5, 6)",4,0.96
sugary_fg_eaten,"(0, 4, 5, 6)",4,0.96
sugary_fg_eaten,"(1, 2, 3, 4)",4,0.95
sugary_fg_eaten,"(1, 2, 3, 5)",4,0.96
sugary_fg_eaten,"(1, 2, 3, 6)",4,0.96
sugary_fg_eaten,"(1, 2, 4, 5)",4,0.96
sugary_fg_eaten,"(1, 2, 4, 6)",4,0.97
sugary_fg_eaten,"(1, 2, 5, 6)",4,0.96
sugary_fg_eaten,"(1, 3, 4, 5)",4,0.96
sugary_fg_eaten,"(1, 3, 4, 6)",4,0.96
sugary_fg_eaten,"(1, 3, 5, 6)",4,0.96
sugary_fg_eaten,"(1, 4, 5, 6)",4,0.96
sugary_fg_eaten,"(2, 3, 4, 5)",4,0.96
sugary_fg_eaten,"(2, 3, 4, 6)",4,0.96
sugary_fg_eaten,"(2, 3, 5, 6)",4,0.96
sugary_fg_eaten,"(2, 4, 5, 6)",4,0.96
sugary_fg_eaten,"(3, 4, 5, 6)",4,0.95
sugary_fg_eaten,"(0, 1, 2, 3, 4)",5,0.97
sugary_fg_eaten,"(0, 1, 2, 3, 5)",5,0.98
sugary_fg_eaten,"(0, 1, 2, 3, 6)",5,0.97
sugary_fg_eaten,"(0, 1, 2, 4, 5)",5,0.98
sugary_fg_eaten,"(0, 1, 2, 4, 6)",5,0.98
sugary_fg_eaten,"(0, 1, 2, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 1, 3, 4, 5)",5,0.98
sugary_fg_eaten,"(0, 1, 3, 4, 6)",5,0.98
sugary_fg_eaten,"(0, 1, 3, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 1, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 2, 3, 4, 5)",5,0.98
sugary_fg_eaten,"(0, 2, 3, 4, 6)",5,0.98
sugary_fg_eaten,"(0, 2, 3, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 2, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 3, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(1, 2, 3, 4, 5)",5,0.98
sugary_fg_eaten,"(1, 2, 3, 4, 6)",5,0.98
sugary_fg_eaten,"(1, 2, 3, 5, 6)",5,0.98
sugary_fg_eaten,"(1, 2, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(1, 3, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(2, 3, 4, 5, 6)",5,0.98
sugary_fg_eaten,"(0, 1, 2, 3, 4, 5)",6,0.99
sugary_fg_eaten,"(0, 1, 2, 3, 4, 6)",6,0.99
sugary_fg_eaten,"(0, 1, 2, 3, 5, 6)",6,0.99
sugary_fg_eaten,"(0, 1, 2, 4, 5, 6)",6,0.99
sugary_fg_eaten,"(0, 1, 3, 4, 5, 6)",6,0.99
sugary_fg_eaten,"(0, 2, 3, 4, 5, 6)",6,0.99
sugary_fg_eaten,"(1, 2, 3, 4, 5, 6)",6,0.99
oils_nuts_fg_eaten,"(0,)",1,0.7
oils_nuts_fg_eaten,"(1,)",1,0.7
oils_nuts_fg_eaten,"(2,)",1,0.74
oils_nuts_fg_eaten,"(3,)",1,0.7
oils_nuts_fg_eaten,"(4,)",1,0.69
oils_nuts_fg_eaten,"(5,)",1,0.61
oils_nuts_fg_eaten,"(6,)",1,0.68
oils_nuts_fg_eaten,"(0, 1)",2,0.85
oils_nuts_fg_eaten,"(0, 2)",2,0.85
oils_nuts_fg_eaten,"(0, 3)",2,0.84
oils_nuts_fg_eaten,"(0, 4)",2,0.84
oils_nuts_fg_eaten,"(0, 5)",2,0.84
oils_nuts_fg_eaten,"(0, 6)",2,0.85
oils_nuts_fg_eaten,"(1, 2)",2,0.84
oils_nuts_fg_eaten,"(1, 3)",2,0.85
oils_nuts_fg_eaten,"(1, 4)",2,0.85
oils_nuts_fg_eaten,"(1, 5)",2,0.82
oils_nuts_fg_eaten,"(1, 6)",2,0.84
oils_nuts_fg_eaten,"(2, 3)",2,0.85
oils_nuts_fg_eaten,"(2, 4)",2,0.84
oils_nuts_fg_eaten,"(2, 5)",2,0.85
oils_nuts_fg_eaten,"(2, 6)",2,0.86
oils_nuts_fg_eaten,"(3, 4)",2,0.85
oils_nuts_fg_eaten,"(3, 5)",2,0.82
oils_nuts_fg_eaten,"(3, 6)",2,0.84
oils_nuts_fg_eaten,"(4, 5)",2,0.82
oils_nuts_fg_eaten,"(4, 6)",2,0.84
oils_nuts_fg_eaten,"(5, 6)",2,0.79
oils_nuts_fg_eaten,"(0, 1, 2)",3,0.91
oils_nuts_fg_eaten,"(0, 1, 3)",3,0.91
oils_nuts_fg_eaten,"(0, 1, 4)",3,0.91
oils_nuts_fg_eaten,"(0, 1, 5)",3,0.91
oils_nuts_fg_eaten,"(0, 1, 6)",3,0.91
oils_nuts_fg_eaten,"(0, 2, 3)",3,0.9
oils_nuts_fg_eaten,"(0, 2, 4)",3,0.9
oils_nuts_fg_eaten,"(0, 2, 5)",3,0.92
oils_nuts_fg_eaten,"(0, 2, 6)",3,0.92
oils_nuts_fg_eaten,"(0, 3, 4)",3,0.91
oils_nuts_fg_eaten,"(0, 3, 5)",3,0.91
oils_nuts_fg_eaten,"(0, 3, 6)",3,0.91
oils_nuts_fg_eaten,"(0, 4, 5)",3,0.91
oils_nuts_fg_eaten,"(0, 4, 6)",3,0.91
oils_nuts_fg_eaten,"(0, 5, 6)",3,0.9
oils_nuts_fg_eaten,"(1, 2, 3)",3,0.9
oils_nuts_fg_eaten,"(1, 2, 4)",3,0.9
oils_nuts_fg_eaten,"(1, 2, 5)",3,0.91
oils_nuts_fg_eaten,"(1, 2, 6)",3,0.91
oils_nuts_fg_eaten,"(1, 3, 4)",3,0.92
oils_nuts_fg_eaten,"(1, 3, 5)",3,0.9
oils_nuts_fg_eaten,"(1, 3, 6)",3,0.91
oils_nuts_fg_eaten,"(1, 4, 5)",3,0.91
oils_nuts_fg_eaten,"(1, 4, 6)",3,0.91
oils_nuts_fg_eaten,"(1, 5, 6)",3,0.89
oils_nuts_fg_eaten,"(2, 3, 4)",3,0.9
oils_nuts_fg_eaten,"(2, 3, 5)",3,0.91
oils_nuts_fg_eaten,"(2, 3, 6)",3,0.91
oils_nuts_fg_eaten,"(2, 4, 5)",3,0.91
oils_nuts_fg_eaten,"(2, 4, 6)",3,0.91
oils_nuts_fg_eaten,"(2, 5, 6)",3,0.9
oils_nuts_fg_eaten,"(3, 4, 5)",3,0.91
oils_nuts_fg_eaten,"(3, 4, 6)",3,0.91
oils_nuts_fg_eaten,"(3, 5, 6)",3,0.89
oils_nuts_fg_eaten,"(4, 5, 6)",3,0.89
oils_nuts_fg_eaten,"(0, 1, 2, 3)",4,0.94
oils_nuts_fg_eaten,"(0, 1, 2, 4)",4,0.94
oils_nuts_fg_eaten,"(0, 1, 2, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 2, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 3, 4)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 3, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 3, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 4, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 1, 5, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 2, 3, 4)",4,0.94
oils_nuts_fg_eaten,"(0, 2, 3, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 2, 3, 6)",4,0.94
oils_nuts_fg_eaten,"(0, 2, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 2, 4, 6)",4,0.94
oils_nuts_fg_eaten,"(0, 2, 5, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 3, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(0, 3, 4, 6)",4,0.95
oils_nuts_fg_eaten,"(0, 3, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(0, 4, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(1, 2, 3, 4)",4,0.94
oils_nuts_fg_eaten,"(1, 2, 3, 5)",4,0.95
oils_nuts_fg_eaten,"(1, 2, 3, 6)",4,0.94
oils_nuts_fg_eaten,"(1, 2, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(1, 2, 4, 6)",4,0.94
oils_nuts_fg_eaten,"(1, 2, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(1, 3, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(1, 3, 4, 6)",4,0.95
oils_nuts_fg_eaten,"(1, 3, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(1, 4, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(2, 3, 4, 5)",4,0.95
oils_nuts_fg_eaten,"(2, 3, 4, 6)",4,0.94
oils_nuts_fg_eaten,"(2, 3, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(2, 4, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(3, 4, 5, 6)",4,0.94
oils_nuts_fg_eaten,"(0, 1, 2, 3, 4)",5,0.96
oils_nuts_fg_eaten,"(0, 1, 2, 3, 5)",5,0.97
oils_nuts_fg_eaten,"(0, 1, 2, 3, 6)",5,0.97
